id;shape;color;clarity;report;type;cut
10084814;Round;E;VS2;GIA;natural;Super Ideal
9932118;Round;D;VS2;GIA;natural;Super Ideal
10079473;Pear;G;SI1;GIA;natural;Ideal
9959385;Pear;F;SI2;GIA;natural;Ideal
10022485;Emerald;E;SI1;GIA;natural;Ideal
9880133;Pear;F;SI1;GIA;natural;Good
10022573;Pear;F;SI1;GIA;natural;Ideal
9923647;Princess;E;SI1;GIA;natural;Ideal
9812727;Heart;G;SI1;GIA;natural;Ideal
10091243;Emerald;F;SI1;GIA;natural;Ideal
10091815;Round;F;VS2;GIA;natural;Very Good
10090816;Round;I;VS2;GIA;natural;Very Good
9878699;Princess;D;SI1;GIA;natural;Ideal
9878175;Princess;D;VS2;GIA;natural;Ideal
9878140;Princess;G;SI1;GIA;natural;Very Good
9878019;Princess;F;SI1;GIA;natural;Ideal
9877653;Princess;G;VS2;GIA;natural;Ideal
9830666;Princess;E;SI1;GIA;natural;Ideal
9829296;Princess;D;VS1;GIA;natural;Good
9829200;Princess;G;SI1;GIA;natural;Ideal
9828633;Princess;E;SI1;GIA;natural;Ideal
9880273;Round;I;VVS1;GIA;natural;Super Ideal
9549614;Round;I;VS1;GIA;natural;Super Ideal
9919807;Round;J;SI2;GIA;natural;Super Ideal
9926320;Princess;F;VVS2;GIA;natural;Ideal
10028506;Round;J;VVS1;GIA;natural;Super Ideal
9957529;Round;E;SI2;GIA;natural;Ideal
9947617;Emerald;H;VS2;GIA;natural;Ideal
10062286;Round;E;SI2;GIA;natural;Ideal
10063029;Pear;F;SI1;GIA;natural;Ideal
10062701;Pear;G;SI1;GIA;natural;Ideal
10061473;Emerald;G;VS1;GIA;natural;Ideal
10061637;Marquise;H;VVS2;GIA;natural;Ideal
9951319;Oval;F;VVS2;GIA;natural;Ideal
9243850;Round;H;VS1;GIA;natural;Ideal
9406479;Round;H;VS1;GIA;natural;Ideal
9242933;Round;G;VS1;GIA;natural;Super Ideal
9244265;Round;G;VS1;GIA;natural;Ideal
9963480;Pear;E;SI2;GIA;natural;Ideal
10077488;Round;I;SI2;GIA;natural;Super Ideal
10082946;Round;J;SI2;GIA;natural;Very Good
10082622;Round;D;VS1;GIA;natural;Super Ideal
10082036;Round;E;SI1;GIA;natural;Ideal
10085795;Round;J;VVS1;GIA;natural;Super Ideal
9972199;Emerald;E;VS2;GIA;natural;Ideal
9750070;Round;I;VS2;GIA;natural;Ideal
10087625;Round;I;VS2;GIA;natural;Very Good
10017873;Pear;D;VS2;GIA;natural;Ideal
9978870;Pear;E;SI2;GIA;natural;Ideal
9702364;Round;I;VVS2;GIA;natural;Super Ideal
10079369;Pear;F;VS2;GIA;natural;Ideal
10076839;Round;I;VS2;GIA;natural;Very Good
9944539;Emerald;F;SI1;GIA;natural;Super Ideal
9882188;Marquise;I;VVS1;GIA;natural;Ideal
9952356;Marquise;F;SI2;GIA;natural;Ideal
9957689;Heart;G;SI1;GIA;natural;Very Good
10091223;Emerald;J;VVS1;GIA;natural;Ideal
10091239;Round;G;SI2;GIA;natural;Super Ideal
9878842;Princess;G;VS2;GIA;natural;Ideal
9878098;Princess;G;VS2;GIA;natural;Ideal
9877596;Princess;F;SI1;GIA;natural;Very Good
9830234;Princess;E;SI1;GIA;natural;Very Good
9829220;Princess;G;SI1;GIA;natural;Ideal
10053095;Emerald;H;VS2;GIA;natural;Ideal
9935931;Round;J;VS1;GIA;natural;Super Ideal
9946825;Oval;H;SI1;GIA;natural;Ideal
10028198;Pear;H;VVS1;GIA;natural;Ideal
10062964;Pear;D;SI1;GIA;natural;Ideal
9405576;Round;E;VS1;GIA;natural;Ideal
9241903;Round;F;VS1;GIA;natural;Super Ideal
9405081;Round;G;VS1;GIA;natural;Super Ideal
9242656;Round;E;VS2;GIA;natural;Ideal
9403936;Round;H;VVS2;GIA;natural;Ideal
9627258;Round;D;VS1;GIA;natural;Very Good
9242570;Round;E;VS2;GIA;natural;Ideal
9964791;Pear;H;VVS2;GIA;natural;Ideal
10069973;Round;J;VS1;GIA;natural;Super Ideal
10069738;Pear;D;SI1;GIA;natural;Very Good
9637181;Princess;H;VS1;IGI;natural;Ideal
10080207;Round;D;SI1;GIA;natural;Good
10083626;Round;I;VS1;GIA;natural;Super Ideal
10083528;Round;E;VS1;GIA;natural;Super Ideal
10083583;Round;J;VVS1;GIA;natural;Super Ideal
10086235;Round;E;VS1;GIA;natural;Super Ideal
10084753;Round;D;VS1;GIA;natural;Ideal
10086512;Round;J;SI1;GIA;natural;Ideal
10082302;Round;H;SI1;GIA;natural;Super Ideal
10087156;Round;I;VS1;GIA;natural;Very Good
10088306;Round;D;SI1;GIA;natural;Very Good
10080118;Round;I;VVS1;GIA;natural;Very Good
10080147;Round;I;VVS1;GIA;natural;Very Good
9944575;Emerald;E;VVS2;GIA;natural;Very Good
10088329;Round;G;SI2;GIA;natural;Super Ideal
9945981;Emerald;E;VS2;GIA;natural;Ideal
10013162;Round;J;SI1;GIA;natural;Very Good
9861727;Oval;G;SI1;GIA;natural;Very Good
10090185;Round;E;SI2;GIA;natural;Very Good
9932853;Oval;H;SI2;GIA;natural;Ideal
10087658;Pear;H;VVS1;GIA;natural;Ideal
9878276;Princess;E;SI1;GIA;natural;Ideal
9828414;Princess;E;SI1;GIA;natural;Very Good
9975571;Princess;J;VVS2;GIA;natural;Ideal
9892282;Princess;J;VS1;GIA;natural;Very Good
9443101;Round;G;SI2;GIA;natural;Fair
9984583;Round;I;VS1;GIA;natural;Very Good
10051421;Round;J;VS2;GIA;natural;Ideal
9863717;Oval;H;SI2;GIA;natural;Very Good
9678101;Emerald;D;SI1;GIA;natural;Ideal
9926021;Pear;E;SI1;GIA;natural;Ideal
9924572;Princess;E;SI1;GIA;natural;Ideal
9952008;Emerald;E;SI1;GIA;natural;Super Ideal
9928265;Pear;E;SI2;GIA;natural;Ideal
9928386;Pear;E;SI1;GIA;natural;Ideal
9988879;Emerald;H;VVS2;GIA;natural;Ideal
9927008;Marquise;E;SI1;GIA;natural;Ideal
10028309;Round;E;SI2;GIA;natural;Very Good
9245902;Round;D;VS1;GIA;natural;Ideal
9246908;Round;E;VS2;GIA;natural;Ideal
10046687;Round;H;SI2;GIA;natural;Ideal
9964247;Pear;H;VS1;GIA;natural;Ideal
10074734;Round;G;SI2;GIA;natural;Very Good
10073397;Round;I;VS2;GIA;natural;Ideal
10083394;Round;J;SI2;GIA;natural;Very Good
10084986;Round;F;SI1;GIA;natural;Very Good
10082357;Round;E;VS2;GIA;natural;Super Ideal
10085329;Round;J;SI1;GIA;natural;Super Ideal
10082618;Round;I;VVS2;GIA;natural;Super Ideal
10021306;Emerald;D;SI1;GIA;natural;Ideal
9930955;Pear;E;VS1;GIA;natural;Very Good
10021688;Emerald;E;SI1;GIA;natural;Super Ideal
9932362;Pear;E;SI1;GIA;natural;Very Good
9908155;Marquise;E;SI1;GIA;natural;Ideal
10018974;Princess;F;SI1;GIA;natural;Ideal
9919375;Marquise;E;SI1;GIA;natural;Ideal
9968808;Emerald;E;SI1;GIA;natural;Super Ideal
9929010;Pear;F;VS2;GIA;natural;Ideal
10052680;Emerald;J;VS2;GIA;natural;Very Good
10017141;Emerald;E;SI1;GIA;natural;Super Ideal
9824580;Oval;F;SI1;GIA;natural;Ideal
9855145;Heart;F;SI1;GIA;natural;Very Good
10088051;Emerald;G;VVS1;GIA;natural;Ideal
10091783;Round;F;SI1;GIA;natural;Very Good
10091147;Round;G;SI2;GIA;natural;Super Ideal
10090682;Oval;D;SI1;GIA;natural;Ideal
10078625;Round;I;VS2;GIA;natural;Super Ideal
9878805;Princess;E;SI1;GIA;natural;Ideal
9878663;Princess;E;SI1;GIA;natural;Ideal
9878610;Princess;D;VS1;GIA;natural;Very Good
9878560;Princess;D;SI1;GIA;natural;Ideal
9878474;Princess;E;SI1;GIA;natural;Ideal
9878392;Princess;E;SI1;GIA;natural;Ideal
9878299;Princess;D;SI1;GIA;natural;Ideal
9878218;Princess;E;SI2;GIA;natural;Ideal
9877809;Princess;G;VS2;GIA;natural;Very Good
9830038;Princess;G;SI1;GIA;natural;Ideal
9829858;Princess;E;SI1;GIA;natural;Very Good
9828973;Princess;D;SI1;GIA;natural;Very Good
9828824;Princess;E;SI1;GIA;natural;Ideal
9828778;Princess;E;SI1;GIA;natural;Ideal
9828503;Princess;G;VS2;GIA;natural;Very Good
10021383;Princess;F;SI2;GIA;natural;Ideal
9983861;Princess;J;VVS2;GIA;natural;Good
9970248;Round;I;SI1;GIA;natural;Good
10027816;Round;J;VVS1;GIA;natural;Ideal
9801548;Round;I;VS2;GIA;natural;Super Ideal
9752940;Marquise;I;SI2;GIA;natural;Very Good
10028103;Marquise;F;SI1;GIA;natural;Very Good
9982165;Marquise;E;VS1;GIA;natural;Ideal
9997055;Emerald;D;SI1;GIA;natural;Ideal
10063036;Round;H;SI1;GIA;natural;Very Good
10063141;Pear;G;VVS2;GIA;natural;Ideal
10062902;Oval;H;VS1;GIA;natural;Ideal
10028518;Emerald;F;VS2;GIA;natural;Ideal
9246848;Round;E;VS2;GIA;natural;Ideal
9404752;Round;D;SI1;GIA;natural;Ideal
9405207;Round;H;VS1;GIA;natural;Ideal
9405580;Round;H;VVS2;GIA;natural;Ideal
9246160;Round;H;VS1;GIA;natural;Ideal
9404333;Round;F;VS1;GIA;natural;Super Ideal
9963374;Pear;H;VS2;GIA;natural;Very Good
9964682;Pear;E;VS2;GIA;natural;Very Good
10011130;Princess;D;SI1;GIA;natural;Ideal
9925590;Pear;E;VS2;GIA;natural;Ideal
9946409;Emerald;G;VS2;GIA;natural;Ideal
9927410;Pear;E;SI1;GIA;natural;Ideal
10069686;Oval;E;SI2;GIA;natural;Very Good
10010994;Pear;E;SI1;GIA;natural;Ideal
10072819;Princess;E;VVS2;GIA;natural;Very Good
10084282;Round;G;VS1;GIA;natural;Ideal
10086187;Round;J;SI1;GIA;natural;Ideal
10083125;Round;J;SI2;GIA;natural;Ideal
10082266;Round;E;VS2;GIA;natural;Super Ideal
10084374;Round;E;VS2;GIA;natural;Super Ideal
10083941;Round;I;VS1;GIA;natural;Super Ideal
10083729;Round;F;VS1;GIA;natural;Super Ideal
10084011;Round;F;VVS2;GIA;natural;Super Ideal
10077061;Round;J;VVS2;GIA;natural;Ideal
10086321;Round;J;VVS2;GIA;natural;Super Ideal
10085968;Round;J;VVS2;GIA;natural;Super Ideal
10087576;Round;I;VVS2;GIA;natural;Very Good
9922842;Emerald;F;SI2;GIA;natural;Very Good
9968724;Emerald;G;VVS2;GIA;natural;Ideal
10017488;Pear;E;SI1;GIA;natural;Ideal
9964159;Heart;H;SI1;GIA;natural;Very Good
10079989;Oval;I;VVS2;GIA;natural;Ideal
10088326;Emerald;D;SI1;GIA;natural;Super Ideal
10091805;Round;F;SI1;GIA;natural;Very Good
10091354;Emerald;E;SI1;GIA;natural;Ideal
10091145;Pear;E;VS1;GIA;natural;Very Good
9877864;Princess;D;SI1;GIA;natural;Ideal
9877537;Princess;E;SI1;GIA;natural;Ideal
9877510;Princess;G;VS2;GIA;natural;Ideal
9829996;Princess;E;SI1;GIA;natural;Ideal
9829855;Princess;G;SI1;GIA;natural;Very Good
9829137;Princess;H;VVS2;GIA;natural;Ideal
9828587;Princess;G;VVS1;GIA;natural;Ideal
9944924;Oval;E;SI1;GIA;natural;Ideal
9983862;Princess;J;VVS2;GIA;natural;Fair
10028691;Pear;E;VS2;GIA;natural;Ideal
9944917;Marquise;F;VS2;GIA;natural;Ideal
9925909;Pear;E;VS2;GIA;natural;Ideal
10063027;Pear;H;VS2;GIA;natural;Ideal
10061427;Round;J;VVS1;GIA;natural;Ideal
9245885;Round;H;VVS1;GIA;natural;Very Good
9245477;Round;G;VS1;GIA;natural;Super Ideal
9246760;Round;H;VVS2;GIA;natural;Super Ideal
10062364;Princess;E;VS1;GIA;natural;Ideal
9403433;Round;G;VS1;GIA;natural;Super Ideal
9243621;Round;H;VS1;GIA;natural;Super Ideal
9946123;Emerald;E;VS2;GIA;natural;Ideal
10001728;Round;F;SI2;GIA;natural;Super Ideal
9943897;Emerald;D;VS1;GIA;natural;Ideal
10073284;Round;D;SI2;GIA;natural;Ideal
10081903;Round;I;VS2;GIA;natural;Super Ideal
10086763;Round;G;VS2;GIA;natural;Super Ideal
10082152;Round;E;VS2;GIA;natural;Super Ideal
10082213;Round;I;VS1;GIA;natural;Super Ideal
10080131;Round;I;VVS1;GIA;natural;Very Good
10087373;Round;G;SI2;GIA;natural;Super Ideal
10082003;Round;G;SI1;GIA;natural;Super Ideal
10087386;Round;H;SI2;GIA;natural;Super Ideal
9805980;Emerald;E;SI1;GIA;natural;Very Good
9958399;Pear;H;SI1;GIA;natural;Ideal
10022832;Emerald;E;SI1;GIA;natural;Super Ideal
9998061;Heart;G;SI1;GIA;natural;Ideal
9952886;Heart;F;SI2;GIA;natural;Ideal
9943405;Oval;E;VS1;GIA;natural;Very Good
9989381;Oval;F;SI2;GIA;natural;Very Good
9933323;Pear;I;VS1;GIA;natural;Ideal
10088133;Pear;I;VS1;GIA;natural;Ideal
10087652;Emerald;D;SI1;GIA;natural;Super Ideal
10091037;Marquise;G;SI1;GIA;natural;Ideal
10090714;Emerald;F;VS2;GIA;natural;Ideal
10087264;Round;H;VS2;GIA;natural;Very Good
9830120;Princess;F;SI1;GIA;natural;Ideal
9829593;Princess;F;SI1;GIA;natural;Ideal
9829454;Princess;F;SI1;GIA;natural;Ideal
9828874;Princess;F;SI1;GIA;natural;Ideal
9828254;Princess;E;VS1;GIA;natural;Very Good
9828276;Princess;E;VS2;GIA;natural;Ideal
9892621;Round;E;SI2;GIA;natural;Good
9863816;Oval;H;SI1;GIA;natural;Very Good
9922093;Princess;I;VS1;GIA;natural;Super Ideal
9952076;Emerald;E;VS1;GIA;natural;Ideal
9945673;Emerald;F;SI1;GIA;natural;Super Ideal
10027917;Princess;I;VVS2;GIA;natural;Ideal
9997059;Emerald;H;VVS2;GIA;natural;Ideal
9947323;Emerald;D;SI1;GIA;natural;Ideal
9944658;Marquise;G;VVS2;GIA;natural;Ideal
9951283;Emerald;D;SI1;GIA;natural;Ideal
10062673;Round;F;SI2;GIA;natural;Very Good
9925419;Pear;E;VS1;GIA;natural;Very Good
9406511;Round;E;VS1;GIA;natural;Super Ideal
9405399;Round;E;VS1;GIA;natural;Super Ideal
9241656;Round;G;VS1;GIA;natural;Ideal
9246149;Round;E;VS1;GIA;natural;Super Ideal
9403668;Round;E;VS1;GIA;natural;Super Ideal
9702257;Round;F;VS1;GIA;natural;Super Ideal
9404277;Round;E;VS1;GIA;natural;Super Ideal
10073533;Round;H;SI2;GIA;natural;Very Good
9246888;Round;F;VVS2;GIA;natural;Very Good
10010218;Round;F;SI1;GIA;natural;Ideal
10010802;Pear;G;VVS1;GIA;natural;Ideal
9963333;Round;F;SI2;GIA;natural;Ideal
10072809;Round;G;SI1;GIA;natural;Very Good
10084718;Round;E;SI2;GIA;natural;Super Ideal
10083513;Round;G;SI1;GIA;natural;Super Ideal
10085197;Round;H;VVS2;GIA;natural;Very Good
10082550;Round;G;VVS2;GIA;natural;Ideal
10085183;Round;H;VS2;GIA;natural;Very Good
10082445;Round;H;VVS2;GIA;natural;Super Ideal
10082756;Round;H;VS2;GIA;natural;Very Good
10054522;Round;G;SI2;GIA;natural;Super Ideal
10054501;Round;I;VS2;GIA;natural;Super Ideal
10048873;Oval;F;SI1;GIA;natural;Ideal
9923494;Pear;G;VS2;GIA;natural;Ideal
10017906;Pear;D;SI2;GIA;natural;Ideal
10022467;Oval;G;VS2;GIA;natural;Ideal
9931567;Round;F;SI1;GIA;natural;Very Good
9741396;Heart;H;SI1;GIA;natural;Ideal
10023374;Oval;F;SI1;GIA;natural;Very Good
10089715;Princess;G;SI2;GIA;natural;Very Good
9875561;Heart;F;SI2;GIA;natural;Ideal
10087910;Emerald;F;VS1;GIA;natural;Ideal
10088130;Oval;E;SI1;GIA;natural;Good
10088145;Pear;H;VVS2;GIA;natural;Very Good
10091340;Pear;G;SI1;GIA;natural;Very Good
9878601;Princess;F;SI1;GIA;natural;Ideal
9878407;Princess;F;SI2;GIA;natural;Ideal
9878233;Princess;G;SI1;GIA;natural;Ideal
9878071;Princess;D;VS2;GIA;natural;Ideal
9877761;Princess;F;SI1;GIA;natural;Very Good
9877547;Princess;F;SI1;GIA;natural;Ideal
9877517;Princess;E;VS2;GIA;natural;Ideal
9829890;Princess;F;SI1;GIA;natural;Very Good
9829606;Princess;D;VS2;GIA;natural;Very Good
9842268;Round;I;VVS2;GIA;natural;Very Good
10004121;Round;D;VS1;GIA;natural;Ideal
9926908;Pear;F;VS1;GIA;natural;Ideal
9877101;Pear;E;SI2;GIA;natural;Very Good
9745536;Round;E;SI2;GIA;natural;Fair
9990467;Oval;E;SI1;GIA;natural;Very Good
9935703;Pear;E;SI1;GIA;natural;Ideal
10002075;Pear;F;VVS2;GIA;natural;Very Good
9924000;Marquise;G;VS2;GIA;natural;Ideal
9921847;Pear;G;VS1;GIA;natural;Ideal
9990610;Pear;D;VS2;GIA;natural;Ideal
9997318;Oval;G;SI1;GIA;natural;Ideal
10002638;Round;I;VS2;GIA;natural;Super Ideal
9952137;Oval;E;VS2;GIA;natural;Ideal
9925648;Pear;F;VS1;GIA;natural;Ideal
9927245;Princess;F;SI1;GIA;natural;Ideal
10065226;Emerald;H;VS1;GIA;natural;Ideal
9241237;Round;F;VS1;GIA;natural;Ideal
9936082;Round;D;VS1;GIA;natural;Super Ideal
9406081;Round;D;VS2;GIA;natural;Super Ideal
9244861;Round;E;VS1;GIA;natural;Super Ideal
9246472;Round;H;VS2;GIA;natural;Ideal
9926127;Round;F;SI2;GIA;natural;Ideal
10010950;Pear;H;VVS2;GIA;natural;Very Good
10083702;Round;J;SI2;GIA;natural;Super Ideal
10083616;Round;E;VS2;GIA;natural;Super Ideal
10084667;Round;H;VVS1;GIA;natural;Super Ideal
9929288;Round;I;SI1;GIA;natural;Super Ideal
9926485;Pear;G;VS1;GIA;natural;Ideal
10079459;Marquise;F;SI1;GIA;natural;Very Good
10065417;Heart;F;SI2;GIA;natural;Ideal
9922953;Emerald;F;SI2;GIA;natural;Very Good
10053024;Round;I;SI1;GIA;natural;Super Ideal
10046366;Round;D;SI2;GIA;natural;Ideal
10088756;Heart;G;SI1;GIA;natural;Ideal
10078905;Emerald;H;VS2;GIA;natural;Ideal
9925435;Pear;H;VS2;GIA;natural;Ideal
9967409;Princess;D;SI2;GIA;natural;Ideal
9929081;Pear;H;VVS2;GIA;natural;Ideal
9923454;Heart;E;SI2;GIA;natural;Very Good
9854548;Pear;G;SI1;GIA;natural;Ideal
10089278;Heart;H;SI1;GIA;natural;Ideal
9908683;Heart;G;SI1;GIA;natural;Very Good
9905250;Round;J;VS2;GIA;natural;Super Ideal
10087465;Pear;E;SI1;GIA;natural;Ideal
10090578;Princess;D;SI1;GIA;natural;Ideal
9878821;Princess;F;SI1;GIA;natural;Ideal
9878646;Princess;F;SI1;GIA;natural;Ideal
9878361;Princess;G;SI1;GIA;natural;Ideal
9878051;Princess;D;VS2;GIA;natural;Ideal
9877780;Princess;E;VS1;GIA;natural;Ideal
9830086;Princess;F;VVS1;GIA;natural;Ideal
9829938;Princess;E;VS1;GIA;natural;Ideal
9829016;Princess;E;VS2;GIA;natural;Ideal
9892330;Princess;J;VVS2;GIA;natural;Very Good
9927496;Pear;E;VS1;GIA;natural;Very Good
9924692;Pear;E;VS1;GIA;natural;Ideal
9838624;Round;E;SI2;GIA;natural;Ideal
10053284;Emerald;F;VS2;GIA;natural;Ideal
9943856;Round;E;SI2;GIA;natural;Super Ideal
9944316;Oval;D;VS1;GIA;natural;Ideal
9945633;Emerald;I;VVS1;GIA;natural;Super Ideal
9924487;Pear;E;SI1;GIA;natural;Ideal
9990788;Round;F;SI1;GIA;natural;Very Good
10063046;Princess;F;SI1;GIA;natural;Ideal
10027899;Round;E;SI2;GIA;natural;Super Ideal
9913465;Round;J;SI1;GIA;natural;Super Ideal
9404893;Round;D;VS1;GIA;natural;Ideal
9754224;Round;F;VS1;GIA;natural;Super Ideal
9405545;Round;H;VS2;GIA;natural;Super Ideal
9404306;Round;E;VS2;GIA;natural;Super Ideal
9486685;Round;F;VS2;GIA;natural;Ideal
9241317;Round;G;SI1;GIA;natural;Super Ideal
9242227;Round;E;VS1;GIA;natural;Super Ideal
9405820;Round;E;VS1;GIA;natural;Super Ideal
9241519;Round;G;VS1;GIA;natural;Ideal
9245488;Round;H;VVS2;GIA;natural;Super Ideal
9404102;Round;E;VS1;GIA;natural;Super Ideal
9926367;Round;F;SI2;GIA;natural;Ideal
9927632;Round;F;SI2;GIA;natural;Ideal
10082811;Round;I;IF;GIA;natural;Super Ideal
10082443;Round;H;VVS2;GIA;natural;Super Ideal
10081927;Round;D;VS2;GIA;natural;Super Ideal
10086658;Round;I;IF;GIA;natural;Super Ideal
10083653;Round;I;VVS1;GIA;natural;Super Ideal
10082382;Round;I;VVS1;GIA;natural;Very Good
10088588;Round;F;SI1;GIA;natural;Very Good
9924497;Round;F;SI1;GIA;natural;Very Good
10086564;Round;F;SI1;GIA;natural;Super Ideal
10063093;Round;F;SI2;GIA;natural;Super Ideal
9813376;Heart;H;SI1;GIA;natural;Ideal
